Median Household Income,Poverty Rate %,Education Level %,Total Population,% White,% Black,% Asian,% Hispanic/Latino,Foreign Born Immigrant %,Median Age,Neighborhood Turnover %,state,county,tract
138093.0,0.11547972304648862,0.3712538226299694,4044.0,0.5798714144411474,0.24183976261127596,0.12413452027695351,0.06701285855588526,0.1083086053412463,31.1,0.004034291477559254,42,101,001900
71379.0,0.11626746506986028,0.24575775307197192,2004.0,0.32934131736526945,0.5059880239520959,0.08083832335329341,0.01746506986027944,0.0753493013972056,34.2,0.0,42,101,002000
92955.0,0.1007979840403192,0.27794871794871795,2381.0,0.42587148257034857,0.43217135657286854,0.09827803443931121,0.01889962200755985,0.04871902561948761,35.6,0.0,42,101,002100
65598.0,0.20528707145807518,0.25752855659397716,2482.0,0.4323126510878324,0.4717969379532635,0.037066881547139406,0.0273972602739726,0.048751007252215955,32.5,0.0012335526315789473,42,101,002200
85577.0,0.06147127981189116,0.2879045996592845,2977.0,0.7030567685589519,0.00705408128988915,0.2156533422908969,0.09674168626133692,0.2515955660060464,33.8,0.0,42,101,002300
91382.0,0.13765432098765432,0.37251908396946565,4860.0,0.7654320987654321,0.06255144032921811,0.10020576131687242,0.10617283950617284,0.1353909465020576,36.0,0.0,42,101,002400
67548.0,0.18679073990013617,0.27689922480620155,4420.0,0.5647058823529412,0.22669683257918552,0.13959276018099548,0.07873303167420814,0.13755656108597286,37.0,0.005457025920873124,42,101,002500
84055.0,0.13362400615542447,0.34363525091799263,3899.0,0.6581174660169274,0.10310335983585535,0.11208002051808157,0.14029238266222108,0.12439086945370607,36.0,0.0018041237113402063,42,101,002701
80075.0,0.0756021409455843,0.3376104932991161,4484.0,0.8006244424620874,0.06512042818911686,0.0191793041926851,0.06578947368421052,0.04460303300624442,38.5,0.0,42,101,002702
67021.0,0.19844444444444445,0.17525445292620864,4500.0,0.5317777777777778,0.009333333333333334,0.2668888888888889,0.2831111111111111,0.2611111111111111,33.2,0.00778816199376947,42,101,002801
71409.0,0.16163442415476406,0.3826873984683221,5535.0,0.6561878952122855,0.06973803071364047,0.2074074074074074,0.11761517615176152,0.24498644986449863,36.3,0.0,42,101,002802
76394.0,0.0986328125,0.3404504241006142,4096.0,0.7470703125,0.031005859375,0.087158203125,0.074462890625,0.11279296875,38.4,0.0,42,101,002900
49132.0,0.20567583382094792,0.32515337423312884,3419.0,0.3521497513892951,0.17841474115238373,0.3623866627668909,0.07107341327873647,0.33050599590523544,41.7,0.0035408675125405725,42,101,003001
66217.0,0.21895006402048656,0.20768256648374842,3124.0,0.37964148527528807,0.3649167733674776,0.11011523687580026,0.14276568501920614,0.08386683738796415,33.7,0.003201024327784891,42,101,003002
71054.0,0.20566290415152094,0.21438337435056057,5227.0,0.2772144633633059,0.5798737325425675,0.016835660991008226,0.13066768700975703,0.10311842356992539,33.4,0.013377278014734394,42,101,003100
46500.0,0.14419665484034466,0.21258442943476716,3946.0,0.198682209832742,0.6036492650785605,0.053725291434363914,0.094272681196148,0.0701976685250887,32.4,0.0,42,101,003200
58186.0,0.26063078612898166,0.06185335132703554,6373.0,0.5295779067942884,0.33641926879020867,0.07845598619174643,0.1669543386160364,0.131806056802134,34.4,0.0,42,101,003300
63075.0,0.15512927439532945,0.18240106124253813,6013.0,0.2216863462497921,0.4561782803924829,0.20555463163146515,0.09812073840013305,0.19491102611009478,34.9,0.002328288707799767,42,101,003701
44917.0,0.14335014600477833,0.2339606501283148,3871.0,0.2374063549470421,0.41952983725135623,0.2777060191165074,0.027899767501937484,0.21002324980625162,32.8,0.0,42,101,003702
84132.0,0.05978538579458355,0.19072343371408793,3914.0,0.8962698007153806,0.011752682677567705,0.05365355135411344,0.05595298926928973,0.0830352580480327,40.2,0.0,42,101,003800
55876.0,0.18154761904761904,0.25610459527014034,6400.0,0.745625,0.05859375,0.1525,0.11296875,0.235625,35.0,0.0,42,101,003901
69265.0,0.10414796193212426,0.25707865168539323,5569.0,0.9516968935176872,0.0,0.02029089603160352,0.023343508708924404,0.11994972167355,43.6,0.0,42,101,003902
67841.0,0.19046460715154465,0.20379419373383156,4111.0,0.7180734614449039,0.021892483580637313,0.0647044514716614,0.1960593529554853,0.22306008270493796,35.9,0.0,42,101,004001
68523.0,0.09617234083477592,0.1444023796646836,5199.0,0.7805347182150414,0.04135410655895364,0.11271398345835737,0.0571263704558569,0.2140796306982112,37.0,0.0,42,101,004002
60925.0,0.121893020481209,0.17448200654307525,5029.0,0.4118114933386359,0.10638297872340426,0.3754225492145556,0.22290713859614236,0.4068403261085703,35.9,0.006583007611602551,42,101,004101
42675.0,0.46279219386660947,0.10299488677867057,4751.0,0.2393180383077247,0.040202062723637126,0.2927804672700484,0.4937907808882341,0.5163123552936224,30.2,0.0,42,101,004103
54597.0,0.28988655563601257,0.21189591078066913,4143.0,0.38788317644219167,0.0,0.4957760077238716,0.26092203717113205,0.4738112478880039,37.2,0.0,42,101,004104
78065.0,0.17432296890672017,0.23801065719360567,4985.0,0.7729187562688065,0.005416248746238716,0.18615847542627884,0.03851554663991976,0.1765295887662989,41.7,0.0,42,101,004201
64441.0,0.1552233296419343,0.11469959629541676,5592.0,0.7174535050071531,0.02700286123032904,0.16469957081545064,0.1402002861230329,0.18240343347639484,41.2,0.0,42,101,004202
65706.0,0.1334058083553347,0.236081597960051,6525.0,0.10528735632183908,0.7924904214559387,0.01578544061302682,0.05517241379310345,0.17057471264367816,36.5,0.025333947489636112,42,101,005500
42661.0,0.2143467122117848,0.03818615751789976,1171.0,0.05209222886421862,0.8701964133219471,0.0017079419299743809,0.04526046114432109,0.04696840307429547,36.2,0.0,42,101,005600
46987.0,0.19342169857633776,0.11195306770960645,6239.0,0.07228722551690976,0.7615002404231447,0.04455842282417054,0.06571565956082706,0.2001923385157878,37.0,0.0,42,101,006000
37521.0,0.2194683908045977,0.10473684210526316,2784.0,0.0603448275862069,0.8753591954022989,0.057830459770114945,0.00035919540229885057,0.2762212643678161,40.2,0.0,42,101,006100
38006.0,0.2014167650531287,0.1552901023890785,4252.0,0.0905456255879586,0.8628880526810913,0.04656632173095014,0.008936970837253057,0.2462370649106303,37.9,0.015828017954169618,42,101,006200
29307.0,0.3672163426039872,0.03868613138686131,4069.0,0.038092897517817643,0.8075694273777341,0.07102482182354387,0.08036372573113787,0.23076923076923078,33.7,0.0,42,101,006300
39141.0,0.23586239396795475,0.07550713749060857,4270.0,0.02857142857142857,0.9131147540983606,0.0,0.06323185011709602,0.06088992974238876,31.4,0.0,42,101,006500
27049.0,0.42066420664206644,0.05351976856316297,3536.0,0.058823529411764705,0.8396493212669683,0.06900452488687783,0.034219457013574664,0.1716628959276018,30.9,0.004807692307692308,42,101,006600
39927.0,0.27091784989858014,0.05336476639519931,7901.0,0.04670294899379825,0.8644475382862928,0.03442602202252879,0.027591444120997344,0.27376281483356535,31.5,0.0,42,101,006700
34928.0,0.16620498614958448,0.07000864304235091,3620.0,0.008011049723756906,0.9524861878453039,0.0,0.024861878453038673,0.1074585635359116,36.3,0.0,42,101,007000
34552.0,0.403194390338917,0.017464424320827943,2642.0,0.055639666919000755,0.8902346707040121,0.012869038607115822,0.04125662376987131,0.16654049962149886,29.8,0.003785011355034065,42,101,007101
29321.0,0.27114427860696516,0.0779801853627357,4436.0,0.05545536519386835,0.9084761045987376,0.0,0.05229936880072137,0.03606853020739405,34.8,0.0,42,101,007102
38704.0,0.2245857590685177,0.15612648221343872,4486.0,0.026972804279982165,0.8207757467677218,0.008247882300490415,0.0693267944716897,0.057066428889879624,29.9,0.0,42,101,007200
45446.0,0.2653640088244564,0.27926267281105993,3173.0,0.17964071856287425,0.745036243302868,0.036558462023321775,0.019539867633154743,0.023952095808383235,31.8,0.0,42,101,007300
43654.0,0.2738699007717751,0.14666666666666667,4535.0,0.08952590959206175,0.7177508269018743,0.02513781697905182,0.008158765159867696,0.04520396912899669,35.0,0.0,42,101,007400
46667.0,0.2887377173091459,0.4118236472945892,1991.0,0.5524861878453039,0.18232044198895028,0.13862380713209443,0.07734806629834254,0.18232044198895028,25.0,0.007533902561526871,42,101,007700
55200.0,0.31794871794871793,0.2677746999076639,4232.0,0.5732514177693762,0.20675803402646503,0.14059546313799623,0.04938563327032136,0.15146502835538753,31.2,0.02997601918465228,42,101,007800
72847.0,0.14788243462161538,0.3241235888294712,4321.0,0.5297384864614673,0.20296227725063642,0.08516547095579727,0.09048831289053459,0.1460310113399676,35.1,0.0,42,101,007900
58355.0,0.2882367570256155,0.32331329325317304,4045.0,0.23189122373300372,0.688751545117429,0.0103831891223733,0.03683559950556242,0.052904820766378244,31.8,0.0,42,101,008000
31805.0,0.27773674102526225,0.12252794496990542,6911.0,0.04022572710172189,0.9484879178121834,0.0,0.0538272319490667,0.038634061640862395,37.6,0.004196208942265953,42,101,008200
35961.0,0.2755905511811024,0.14516650501131587,4483.0,0.027660049074280615,0.9031898282400178,0.0,0.05710461744367611,0.02297568592460406,42.4,0.0,42,101,008301
25151.0,0.42074106555579915,0.06793303283966516,4561.0,0.0030695023021267264,0.9690857268142951,0.0,0.010962508221881167,0.033764525323393996,39.1,0.0,42,101,008302
49417.0,0.2622336227308603,0.08525870484868207,5074.0,0.01517540402049665,0.8437130469057943,0.035672053606622,0.006897910918407568,0.022467481277098935,30.7,0.0,42,101,008400
41974.0,0.23638693145419604,0.15511189118034224,6244.0,0.0848814862267777,0.8451313260730301,0.017616912235746317,0.02033952594490711,0.053811659192825115,40.2,0.0,42,101,008500
64702.0,0.16435586366262275,0.30011454753722794,3567.0,0.545556490047659,0.2612839921502663,0.05522848331931595,0.11550322399775721,0.22624053826745164,29.9,0.002057008521892448,42,101,008601
30822.0,0.23126614987080105,0.14614343707713126,3096.0,0.2580749354005168,0.6314599483204134,0.07816537467700259,0.025516795865633074,0.16828165374677004,27.2,0.0,42,101,008602
47566.0,0.18722466960352424,0.2083873757025508,3178.0,0.5185651353052234,0.12208936438011328,0.2684078036500944,0.04657016991818754,0.22592825676526118,30.2,0.0025469595670168737,42,101,008701
33902.0,0.35219657483246464,0.3057459146020032,2896.0,0.5545580110497238,0.14675414364640885,0.18577348066298344,0.08908839779005524,0.2676104972375691,27.8,0.007601935038009675,42,101,008702
36250.0,0.48242811501597443,0.5353982300884956,2069.0,0.47027549540840985,0.09473175447075882,0.24987916868052198,0.14886418559690673,0.18366360560657322,21.1,0.02029966167230546,42,101,008801
17465.0,0.7179321486268174,0.2245508982035928,5766.0,0.44138050641692683,0.2630939993062782,0.23499826569545612,0.09556018036767257,0.207769684356573,21.2,0.01057925771765522,42,101,008802
33750.0,0.5352062588904695,0.2900763358778626,6502.0,0.6447247000922793,0.1467240848969548,0.1751768686557982,0.0770532143955706,0.13780375269147954,19.9,0.024915410642879113,42,101,009000
35521.0,0.37814546708031715,0.2545454545454545,2901.0,0.3302309548431575,0.30334367459496725,0.28059289900034473,0.0734229576008273,0.30024129610479144,30.3,0.03757325060324026,42,101,009100
40234.0,0.27429062768701634,0.24545030331311246,3489.0,0.2003439380911436,0.5978790484379478,0.12553740326741186,0.04557179707652623,0.17770134709085697,28.7,0.01662367440527372,42,101,009200
29597.0,0.30767743183136725,0.14035626535626536,5171.0,0.0589827886288919,0.8719783407464707,0.03887062463740089,0.02320634306710501,0.09282537226842004,33.1,0.0,42,101,009300
22438.0,0.3787878787878788,0.04746450304259635,3895.0,0.021822849807445442,0.9145057766367137,0.0,0.026700898587933248,0.03697047496790758,32.4,0.0,42,101,009400
29550.0,0.3317811408614668,0.07946428571428571,3436.0,0.022409778812572757,0.9775902211874272,0.0,0.0,0.01629802095459837,32.9,0.0,42,101,009500
45984.0,0.1814569536423841,0.088272921108742,3775.0,0.0,0.9480794701986754,0.0005298013245033113,0.11682119205298014,0.0376158940397351,30.8,0.0,42,101,009600
68165.0,0.14093686354378818,0.15370813397129188,2455.0,0.07820773930753565,0.8859470468431772,0.01670061099796334,0.0,0.13767820773930753,35.8,0.0,42,101,009801
66830.0,0.20112025205671277,0.16346933261280736,5713.0,0.06651496586732014,0.9074041659373359,0.0,0.028531419569403117,0.09277087344652547,31.8,0.0,42,101,009802
46147.0,0.2643137254901961,0.13673193787981094,5100.0,0.04294117647058823,0.902156862745098,0.019215686274509803,0.005686274509803921,0.1768627450980392,29.1,0.0,42,101,010000
46467.0,0.14841114858867388,0.07225871652349672,5633.0,0.0060358601100656845,0.9774542872359311,0.0,0.004260607136516954,0.1311911947452512,32.5,0.0,42,101,010100
28992.0,0.3444539492443684,0.07713125845737483,3507.0,0.035642999714856,0.9503849443969205,0.0,0.05902480752780154,0.06330196749358426,32.1,0.0,42,101,010200
30680.0,0.3554588320638375,0.05191873589164785,2757.0,0.012694958287994197,0.9775117881755532,0.0,0.012694958287994197,0.03989844033369604,32.9,0.0,42,101,010300
28472.0,0.34685598377281945,0.09805959805959806,4112.0,0.07247081712062257,0.890807392996109,0.025535019455252918,0.05252918287937743,0.0928988326848249,48.3,0.0,42,101,010500
22647.0,0.38902439024390245,0.06875,1674.0,0.06690561529271206,0.7998805256869773,0.05734767025089606,0.04778972520908005,0.05555555555555555,33.6,0.0,42,101,010600
24706.0,0.4429514916875427,0.17151848937844216,4396.0,0.06505914467697907,0.7681983621474068,0.042311191992720654,0.03935395814376706,0.05505004549590537,28.5,0.0,42,101,010800
29331.0,0.3792608539648367,0.14983050847457627,2787.0,0.15357014711158953,0.788302834589164,0.03265159669895946,0.018658055256548258,0.020093290276282743,27.2,0.0,42,101,010900
43235.0,0.2026315789473684,0.06556050182112505,3829.0,0.033690258553147036,0.9224340558892661,0.0,0.0026116479498563593,0.06999216505615043,37.7,0.0,42,101,011100
26220.0,0.5523686754753464,0.09993773349937733,6443.0,0.031196647524445134,0.9323296600962284,0.0,0.046406953282632314,0.016296756169486264,24.6,0.002638522427440633,42,101,011200
40326.0,0.31106708180016984,0.1625,3533.0,0.02207755448627229,0.9779224455137278,0.0,0.007925275969431078,0.035380696292103025,32.5,0.0,42,101,011300
37530.0,0.34476817042606517,0.11296472831267874,6426.0,0.04590725178960473,0.9363523187052599,0.002334267040149393,0.017740429505135387,0.06006847183317771,38.5,0.0,42,101,011400
74815.0,0.12396873643074251,0.20135886349598517,4606.0,0.06730351715154147,0.8753799392097265,0.0,0.025835866261398176,0.07034303082935302,38.1,0.0,42,101,011500
38642.0,0.3713314244810308,0.17168367346938776,5588.0,0.020042949176807445,0.9495347172512527,0.011095204008589835,0.009484609878310665,0.0778453829634932,40.5,0.0,42,101,011800
45433.0,0.22753195673549656,0.11694915254237288,5159.0,0.0511727078891258,0.9211087420042644,0.0,0.010854816824966078,0.08974607482070168,38.6,0.0,42,101,011900
69500.0,0.11037394451145958,0.17871986699916875,2130.0,0.28779342723004697,0.5291079812206573,0.07793427230046948,0.047417840375586856,0.09061032863849765,30.2,0.0,42,101,012000
47875.0,0.16590829541477073,0.19263238679969302,3219.0,0.19944082013047532,0.7207207207207207,0.02920161540851196,0.04442373407890649,0.11090400745573159,44.2,0.0,42,101,012100
36646.0,0.2202970297029703,0.3724137931034483,2828.0,0.2531824611032532,0.5597595473833098,0.1333097595473833,0.03712871287128713,0.2581329561527581,36.5,0.0,42,101,012201
63190.0,0.253765932792584,0.42433234421364985,863.0,0.2421784472769409,0.20393974507531865,0.34762456546929316,0.09617612977983778,0.43105446118192353,31.3,0.03592120509849363,42,101,012203
58548.0,0.17416213119450014,0.2407349735284958,3845.0,0.14304291287386217,0.7724317295188556,0.042132639791937584,0.0223667100130039,0.09440832249674902,53.8,0.0,42,101,012204
68138.0,0.09502831969792322,0.2683649289099526,1932.0,0.6392339544513458,0.13664596273291926,0.17701863354037267,0.06055900621118013,0.17857142857142858,36.6,0.008799171842650104,42,101,012501
81262.0,0.11685150121720314,0.29131912264442383,3697.0,0.6816337571003517,0.08114687584527995,0.19448201244252097,0.06708141736543143,0.24722748174195294,32.7,0.021572910977607863,42,101,012502
38639.0,0.3104204753199269,0.2822727272727273,2913.0,0.3072433916924133,0.5272914521112255,0.057672502574665295,0.14040508067284585,0.057672502574665295,32.5,0.0,42,101,013200
92222.0,0.11719233147804577,0.38567598621217924,3234.0,0.5940012368583797,0.22696351267779838,0.08410636982065553,0.09523809523809523,0.08225108225108226,31.2,0.0,42,101,013300
107823.0,0.08006872852233676,0.35276752767527675,2925.0,0.8567521367521368,0.09094017094017094,0.029401709401709403,0.0003418803418803419,0.04957264957264957,55.7,0.0,42,101,013401
82434.0,0.12127303182579564,0.4309368191721133,2985.0,0.770854271356784,0.07671691792294807,0.031155778894472363,0.11557788944723618,0.07671691792294807,31.8,0.0,42,101,013402
133125.0,0.054047322540473224,0.46937438584998364,4015.0,0.8022415940224159,0.1476961394769614,0.04084682440846824,0.04209215442092155,0.09663760896637609,34.1,0.0,42,101,013500
110455.0,0.06962663975782038,0.3791634391944229,2981.0,0.7705467963770547,0.07715531700771554,0.07614894330761489,0.06642066420664207,0.16303253941630325,36.3,0.00446888965280165,42,101,013601
103426.0,0.06222969726093224,0.38498354771163623,4162.0,0.7698222008649688,0.0557424315233061,0.049735703988467085,0.05117731859682845,0.10740028832292167,34.2,0.0,42,101,013602
84189.0,0.028901734104046242,0.4802919708029197,1557.0,0.6351958895311497,0.23956326268464997,0.07514450867052024,0.04367373153500321,0.1329479768786127,33.2,0.0,42,101,013701
50185.0,0.42062515382722127,0.2507891967730621,4063.0,0.3502338173763229,0.6010337189269013,0.01993600787595373,0.07014521289687423,0.03937976864385922,32.3,0.0,42,101,013702
59800.0,0.1688815060908084,0.18175338560228083,1806.0,0.3128460686600221,0.5459579180509413,0.04595791805094131,0.04817275747508306,0.04263565891472868,31.1,0.0,42,101,013800
45175.0,0.25387982491046557,0.22408469342743714,2903.0,0.4185325525318636,0.4598691009300723,0.004133654839820875,0.20668274199104375,0.03410265242852222,35.5,0.0,42,101,013900
59432.0,0.25749261291684256,0.2609990076083361,4751.0,0.3049884234897916,0.5581982740475689,0.042096400757735214,0.05956640707219533,0.1283940223110924,26.4,0.0038314176245210726,42,101,014000
18736.0,0.3887090974469615,0.18693918245264207,2781.0,0.20819848975188782,0.6364617044228694,0.10859403092412802,0.027687882056814096,0.08054656598345919,39.5,0.0029006526468455403,42,101,014100
116574.0,0.02690217391304348,0.4447334200260078,3680.0,0.8051630434782608,0.08342391304347826,0.048641304347826084,0.10516304347826087,0.13369565217391305,32.0,0.0,42,101,014201
128098.0,0.03991507430997877,0.39001937984496127,2355.0,0.7290870488322717,0.03821656050955414,0.09384288747346073,0.1435244161358811,0.11422505307855627,35.2,0.0,42,101,014202
104883.0,0.116751269035533,0.41624077228847245,1970.0,0.8527918781725888,0.06142131979695432,0.04619289340101523,0.06040609137055838,0.08477157360406092,32.6,0.0026109660574412533,42,101,014300
117904.0,0.17887974302348925,0.3902619871478003,5090.0,0.6514734774066797,0.0962671905697446,0.06856581532416503,0.24695481335952849,0.10943025540275049,31.5,0.003248730964467005,42,101,014400
,0.2997061704211557,0.049441786283891544,2170.0,0.10368663594470046,0.7073732718894009,0.02304147465437788,0.1783410138248848,0.05391705069124424,33.8,0.0,42,101,014500
35600.0,0.33821782178217824,0.0935792349726776,4232.0,0.31734404536862004,0.45746691871455575,0.15548204158790171,0.02930056710775047,0.09026465028355388,20.5,0.0023629489603024575,42,101,014600
14962.0,0.6964078794901506,0.2381635581061693,2771.0,0.36088054853843377,0.4529050884157344,0.06604114038253338,0.09310718152291592,0.07542403464453266,22.0,0.0,42,101,014700
16064.0,0.43039443155452434,0.09409888357256778,862.0,0.042923433874709975,0.7041763341067285,0.1925754060324826,0.010440835266821345,0.14385150812064965,34.8,0.0,42,101,014800
25897.0,0.4495286272706369,0.0916577157178661,4349.0,0.08254771211772821,0.7882271786617613,0.0,0.18877902966199125,0.0524258450218441,31.8,0.0,42,101,014900
30888.0,0.36644703497212366,0.09170731707317073,2017.0,0.05156172533465543,0.9271194843827466,0.00495785820525533,0.05057015369360436,0.0451165096678235,26.5,0.0,42,101,015101
21427.0,0.3808006373232424,0.031755915317559155,5061.0,0.0061252716854376605,0.9340051373246394,0.007113218731475993,0.03141671606401897,0.040110650069156296,29.5,0.0,42,101,015102
49581.0,0.2926784400294334,0.12176909821941413,5436.0,0.0673289183222958,0.8596394407652685,0.019683590875643857,0.10264900662251655,0.08222958057395144,40.3,0.0,42,101,015200
25871.0,0.38701445988091865,0.09109874826147427,4242.0,0.3854314002828854,0.4735973597359736,0.11032531824611033,0.05799151343705799,0.06883545497406883,21.2,0.0033214709371293,42,101,015300
41103.0,0.41947115384615385,0.19230769230769232,1671.0,0.35487731897067626,0.2621184919210054,0.0,0.6050269299820467,0.02752842609216038,31.7,0.05935251798561151,42,101,015600
75521.0,0.17393162393162392,0.35768398268398266,2382.0,0.670864819479429,0.04408060453400504,0.06255247691015953,0.23887489504617967,0.07010915197313182,34.0,0.009812286689419795,42,101,015700
101365.0,0.08291942604856511,0.3730588030012214,7248.0,0.8140176600441501,0.0532560706401766,0.03738962472406181,0.11396247240618101,0.0429083885209713,34.1,0.0,42,101,015800
85380.0,0.12240663900414937,0.3685111237877924,2410.0,0.8788381742738589,0.11037344398340249,0.0,0.02074688796680498,0.0,35.3,0.0,42,101,016001
83178.0,0.11234458259325045,0.332171581769437,4520.0,0.8495575221238938,0.023008849557522124,0.06017699115044248,0.10486725663716814,0.05508849557522124,34.7,0.0,42,101,016002
91553.0,0.150067521944632,0.3061312607944732,5924.0,0.6321742066171506,0.06549628629304524,0.15918298446995274,0.20037137069547603,0.12491559756920999,32.3,0.0,42,101,016100
33140.0,0.20187985288107888,0.20956576463184393,2447.0,0.18675929709848793,0.1373109930527176,0.07968941561095219,0.7519411524315488,0.07805476093175316,35.5,0.0,42,101,016200
27625.0,0.33803863298662706,0.052884615384615384,2761.0,0.17240130387540747,0.12205722564288302,0.01195219123505976,0.8196305686345527,0.0684534588917059,34.2,0.032079646017699116,42,101,016300
17389.0,0.455459113750571,0.030780243378668574,4378.0,0.09273640931932389,0.39858382823206945,0.029922338967565097,0.5886249428962996,0.10187300137048881,36.4,0.0,42,101,016400
21010.0,0.4263312642927148,0.10793054903801032,3061.0,0.04083632799738648,0.9055864096700424,0.014047696831100947,0.10160078405749755,0.051617118588696505,36.4,0.004900359359686377,42,101,016500
46221.0,0.36966394187102636,0.04885057471264368,2219.0,0.10545290671473637,0.7255520504731862,0.1487156376746282,0.03740423614240649,0.14420910319963948,30.5,0.0,42,101,016600
